date,asset_id,well_id,equipment_type,vibration_level,temperature_c,pressure_psi,failure_risk_score
2024-09-10,A002,A002-W05,Compressor,3.22,77.98,2032.67,0.43
2024-09-11,A002,A002-W05,Pump,3.12,74.84,2158.89,0.42
2024-09-12,A002,A002-W05,Compressor,3.84,65.78,2160.83,0.46
2024-09-13,A002,A002-W05,Pump,3.82,87.57,2100.62,0.46
2024-09-14,A002,A002-W05,Pump,4.47,66.54,2096.78,0.37
2024-09-15,A002,A002-W05,Pump,2.88,69.73,2115.9,0.17
2024-09-16,A002,A002-W05,Valve,2.67,71.32,2071.06,0.16
2024-09-17,A002,A002-W05,Pump,2.89,81.81,2161.63,0.17
2024-09-18,A002,A002-W05,Compressor,3.82,61.25,2160.44,0.22
2024-09-19,A002,A002-W05,Pump,3.85,77.45,2063.45,0.58
2024-09-20,A002,A002-W05,Valve,3.49,85.59,2151.34,0.32
2024-09-21,A002,A002-W05,Compressor,3.98,77.44,2035.47,0.34
2024-09-22,A002,A002-W05,Compressor,2.59,69.54,2002.19,0.15
2024-09-23,A002,A002-W05,Compressor,3.1,76.51,2052.08,0.18
2024-09-24,A002,A002-W05,Compressor,3.88,86.72,2024.15,0.46
2024-09-25,A002,A002-W05,Compressor,3.62,71.12,2133.51,0.33
2024-09-26,A002,A002-W05,Valve,2.61,69.13,2082.68,0.16
2024-09-27,A002,A002-W05,Valve,2.9,79.99,2027.7,0.41
2024-09-28,A002,A002-W05,Pump,2.81,62.29,2035.14,0.29
2024-09-29,A002,A002-W05,Pump,3.62,79.93,2157.88,0.33
2024-09-30,A002,A002-W05,Valve,4.69,69.25,2088.99,0.5
2024-10-01,A002,A002-W05,Compressor,3.74,77.32,2021.23,0.45
2024-10-02,A002,A002-W05,Valve,3.15,81.74,2160.69,0.18
2024-10-03,A002,A002-W05,Pump,3.01,79.12,1972.28,0.42
2024-10-04,A002,A002-W05,Pump,3.66,77.01,2175.38,0.21
2024-10-05,A002,A002-W05,Pump,5.01,71.11,2064.53,0.64
2024-10-06,A002,A002-W05,Pump,2.73,83.06,2098.67,0.16
2024-10-07,A002,A002-W05,Compressor,4.41,80.62,1973.32,0.61
2024-10-08,A002,A002-W05,Compressor,3.26,83.67,2110.72,0.19
2024-10-09,A002,A002-W05,Compressor,2.86,79.16,2139.07,0.17
2024-10-10,A002,A002-W05,Compressor,2.89,79.5,2160.64,0.17
2024-10-11,A002,A002-W05,Compressor,4.93,88.61,2074.74,0.63
2024-10-12,A002,A002-W05,Valve,3.19,66.43,2125.08,0.18
2024-10-13,A002,A002-W05,Valve,4.48,60.12,2089.36,0.25
2024-10-14,A002,A002-W05,Valve,3.79,84.39,2124.81,0.57
2024-10-15,A002,A002-W05,Pump,3.11,68.74,2076.07,0.42
2024-10-16,A002,A002-W05,Compressor,3.35,72.05,2016.99,0.43
2024-10-17,A002,A002-W05,Pump,3.75,74.49,2093.89,0.33
2024-10-18,A002,A002-W05,Valve,3.79,76.17,2169.12,0.57
2024-10-19,A002,A002-W05,Valve,4.52,69.61,2025.95,0.49
2024-10-20,A002,A002-W05,Valve,3.77,80.33,2123.45,0.21
2024-10-21,A002,A002-W05,Valve,3.54,68.07,2056.49,0.2
2024-10-22,A002,A002-W05,Pump,3.07,75.97,2158.97,0.3
2024-10-23,A002,A002-W05,Valve,3.8,72.53,2118.92,0.21
2024-10-24,A002,A002-W05,Compressor,3.6,61.35,2007.26,0.21
2024-10-25,A002,A002-W05,Valve,3.77,70.58,2102.9,0.21
2024-10-26,A002,A002-W05,Pump,3.05,61.41,2126.46,0.18
2024-10-27,A002,A002-W05,Compressor,3.87,79.65,2021.59,0.22
2024-10-28,A002,A002-W05,Compressor,4.17,79.8,2155.04,0.59
2024-10-29,A002,A002-W05,Compressor,3.24,72.51,2060.19,0.31
2024-10-30,A002,A002-W05,Pump,4.4,65.94,2184.62,0.37
2024-10-31,A002,A002-W05,Pump,3.44,73.74,1975.68,0.44
2024-11-01,A002,A002-W05,Valve,2.97,84.74,2155.8,0.17
2024-11-02,A002,A002-W05,Compressor,3.94,83.14,1994.73,0.22
2024-11-03,A002,A002-W05,Compressor,3.91,80.77,2011.1,0.58
2024-11-04,A002,A002-W05,Pump,3.88,83.57,2051.94,0.58
2024-11-05,A002,A002-W05,Valve,3.18,77.68,2089.98,0.18
2024-11-06,A002,A002-W05,Pump,2.8,75.1,2108.12,0.17
2024-11-07,A002,A002-W05,Valve,3.27,65.88,2067.09,0.55
2024-11-08,A002,A002-W05,Valve,3.41,78.69,2069.36,0.56
2024-11-09,A002,A002-W05,Compressor,4.09,77.89,2106.41,0.47
2024-11-10,A002,A002-W05,Pump,3.53,69.44,2203.28,0.2
2024-11-11,A002,A002-W05,Pump,3.18,65.46,2049.39,0.18
2024-11-12,A002,A002-W05,Pump,3.56,80.41,2111.78,0.2
2024-11-13,A002,A002-W05,Valve,3.35,71.34,2094.13,0.43
2024-11-14,A002,A002-W05,Compressor,3.9,77.56,2148.07,0.58
2024-11-15,A002,A002-W05,Valve,4.07,70.21,2087.95,0.23
2024-11-16,A002,A002-W05,Pump,4.43,81.43,2064.87,0.25
2024-11-17,A002,A002-W05,Pump,4.0,86.18,2024.28,0.47
2024-11-18,A002,A002-W05,Pump,4.16,76.17,2137.83,0.23
2024-11-19,A002,A002-W05,Valve,3.44,74.59,2012.63,0.56
2024-11-20,A002,A002-W05,Compressor,4.04,88.04,2171.89,0.59
2024-11-21,A002,A002-W05,Valve,4.17,78.7,2195.24,0.59
2024-11-22,A002,A002-W05,Pump,4.6,85.08,2125.01,0.61
2024-11-23,A002,A002-W05,Pump,4.12,78.03,2050.15,0.23
2024-11-24,A002,A002-W05,Pump,2.81,68.59,2205.04,0.17
2024-11-25,A002,A002-W05,Pump,2.53,83.08,2039.87,0.15
2024-11-26,A002,A002-W05,Compressor,2.58,69.03,2017.01,0.15
2024-11-27,A002,A002-W05,Pump,4.39,80.68,2156.06,0.6
2024-11-28,A002,A002-W05,Pump,2.58,75.8,2030.22,0.15
2024-11-29,A002,A002-W05,Valve,4.21,70.09,2044.85,0.24
2024-11-30,A002,A002-W05,Pump,3.56,81.39,2158.84,0.2
2024-12-01,A002,A002-W05,Valve,2.63,75.68,2020.03,0.16
2024-12-02,A002,A002-W05,Pump,2.91,82.95,2118.67,0.17
2024-12-03,A002,A002-W05,Pump,4.39,64.12,2208.94,0.24
2024-12-04,A002,A002-W05,Compressor,3.65,71.31,1994.47,0.45
2024-12-05,A002,A002-W05,Pump,3.1,83.63,2129.66,0.18
2024-12-06,A002,A002-W05,Valve,4.36,75.73,2079.97,0.36
2024-12-07,A002,A002-W05,Valve,2.89,82.78,2135.16,0.17
2024-12-08,A002,A002-W05,Pump,4.21,80.62,2115.4,0.6
2024-12-09,A002,A002-W05,Pump,2.92,79.1,2067.81,0.29
2024-12-10,A002,A002-W05,Compressor,4.74,83.56,2071.79,0.62
2024-12-11,A002,A002-W05,Compressor,4.29,65.13,2154.94,0.24
2024-12-12,A002,A002-W05,Compressor,2.93,74.19,2030.07,0.29
2024-12-13,A002,A002-W05,Valve,4.59,85.54,1991.01,0.61
2024-12-14,A002,A002-W05,Valve,3.35,78.96,2040.11,0.19
2024-12-15,A002,A002-W05,Compressor,3.38,78.25,2112.14,0.19
2024-12-16,A002,A002-W05,Valve,4.28,77.06,2037.0,0.24
2024-12-17,A002,A002-W05,Pump,3.2,82.51,2076.79,0.18
2024-12-18,A002,A002-W05,Valve,3.61,80.47,2109.75,0.57
2024-12-19,A002,A002-W05,Compressor,2.89,69.42,2030.27,0.29
2024-12-20,A002,A002-W05,Compressor,3.68,66.98,2161.62,0.57
2024-12-21,A002,A002-W05,Compressor,4.27,77.73,2114.02,0.24
2024-12-22,A002,A002-W05,Pump,3.13,80.36,1950.66,0.18
2024-12-23,A002,A002-W05,Valve,2.74,62.6,1963.83,0.16
2024-12-24,A002,A002-W05,Compressor,4.23,81.93,2196.21,0.24
2024-12-25,A002,A002-W05,Valve,4.76,67.0,2078.33,0.62
2024-12-26,A002,A002-W05,Compressor,3.64,66.85,2059.74,0.57
2024-12-27,A002,A002-W05,Compressor,4.8,72.67,1940.83,0.5
2024-12-28,A002,A002-W05,Compressor,3.16,84.31,1998.2,0.18
2024-12-29,A002,A002-W05,Compressor,2.61,68.51,2060.41,0.16
2024-12-30,A002,A002-W05,Valve,3.27,83.34,2084.81,0.19
2024-12-31,A002,A002-W05,Valve,3.77,67.53,2112.98,0.33
2023-01-01,A002,A002-W06,Pump,2.66,70.06,2309.02,0.16
2023-01-02,A002,A002-W06,Valve,5.1,76.18,2327.57,0.64
2023-01-03,A002,A002-W06,Pump,4.59,68.66,2365.45,0.37
2023-01-04,A002,A002-W06,Compressor,4.05,74.65,2390.3,0.35
2023-01-05,A002,A002-W06,Pump,2.67,68.86,2387.35,0.16
2023-01-06,A002,A002-W06,Compressor,5.04,68.72,2357.27,0.64
2023-01-07,A002,A002-W06,Compressor,3.3,69.23,2403.15,0.19
2023-01-08,A002,A002-W06,Valve,2.88,83.98,2400.72,0.17
2023-01-09,A002,A002-W06,Pump,2.64,63.5,2407.14,0.16
2023-01-10,A002,A002-W06,Valve,2.83,74.77,2279.77,0.29
2023-01-11,A002,A002-W06,Compressor,3.85,85.31,2340.6,0.58
2023-01-12,A002,A002-W06,Pump,4.18,72.89,2306.88,0.23
2023-01-13,A002,A002-W06,Compressor,2.65,62.7,2319.64,0.16
2023-01-14,A002,A002-W06,Pump,4.6,77.21,2376.65,0.61
2023-01-15,A002,A002-W06,Valve,2.71,70.87,2369.13,0.16
2023-01-16,A002,A002-W06,Compressor,3.27,84.34,2301.89,0.19
2023-01-17,A002,A002-W06,Valve,2.53,70.78,2291.91,0.15
2023-01-18,A002,A002-W06,Compressor,3.3,70.69,2407.19,0.31
2023-01-19,A002,A002-W06,Valve,4.04,60.53,2336.8,0.23
2023-01-20,A002,A002-W06,Valve,4.65,83.34,2387.08,0.62
2023-01-21,A002,A002-W06,Compressor,3.39,80.65,2312.43,0.31
2023-01-22,A002,A002-W06,Valve,4.67,84.44,2333.74,0.62
2023-01-23,A002,A002-W06,Valve,4.16,62.56,2335.01,0.23
2023-01-24,A002,A002-W06,Valve,3.93,82.46,2300.24,0.22
2023-01-25,A002,A002-W06,Pump,3.29,63.33,2348.41,0.31
2023-01-26,A002,A002-W06,Pump,3.02,73.93,2393.07,0.18
2023-01-27,A002,A002-W06,Compressor,4.13,86.25,2401.09,0.47
2023-01-28,A002,A002-W06,Compressor,3.99,87.88,2399.04,0.46
2023-01-29,A002,A002-W06,Pump,5.08,74.47,2277.8,0.64
2023-01-30,A002,A002-W06,Compressor,4.39,66.99,2319.11,0.24
2023-01-31,A002,A002-W06,Valve,4.35,84.16,2380.79,0.48
2023-02-01,A002,A002-W06,Compressor,3.54,61.63,2351.91,0.2
2023-02-02,A002,A002-W06,Valve,4.19,64.82,2314.23,0.47
2023-02-03,A002,A002-W06,Valve,3.27,80.6,2362.89,0.43
2023-02-04,A002,A002-W06,Pump,4.13,69.75,2355.63,0.23
2023-02-05,A002,A002-W06,Pump,2.97,60.2,2276.84,0.17
2023-02-06,A002,A002-W06,Compressor,4.1,68.11,2354.67,0.59
2023-02-07,A002,A002-W06,Pump,4.21,84.5,2276.02,0.24
2023-02-08,A002,A002-W06,Valve,3.56,66.13,2359.55,0.32
2023-02-09,A002,A002-W06,Compressor,4.72,66.63,2325.23,0.62
2023-02-10,A002,A002-W06,Valve,3.47,84.63,2326.28,0.2
2023-02-11,A002,A002-W06,Compressor,3.19,82.61,2392.69,0.18
2023-02-12,A002,A002-W06,Valve,3.11,76.79,2387.58,0.54
2023-02-13,A002,A002-W06,Pump,3.53,80.71,2385.65,0.2
2023-02-14,A002,A002-W06,Valve,3.52,80.29,2295.23,0.2
2023-02-15,A002,A002-W06,Valve,3.35,83.13,2390.74,0.43
2023-02-16,A002,A002-W06,Valve,3.09,70.71,2302.04,0.18
2023-02-17,A002,A002-W06,Compressor,2.92,80.05,2314.39,0.17
2023-02-18,A002,A002-W06,Pump,4.04,72.04,2388.79,0.23
2023-02-19,A002,A002-W06,Pump,3.55,70.94,2330.02,0.32
2023-02-20,A002,A002-W06,Pump,4.12,82.31,2367.5,0.35
2023-02-21,A002,A002-W06,Valve,4.3,75.54,2398.25,0.36
2023-02-22,A002,A002-W06,Compressor,3.31,75.51,2366.33,0.19
2023-02-23,A002,A002-W06,Compressor,3.69,85.46,2322.66,0.57
2023-02-24,A002,A002-W06,Compressor,4.08,75.52,2334.59,0.47
2023-02-25,A002,A002-W06,Valve,4.6,71.51,2321.42,0.37
2023-02-26,A002,A002-W06,Compressor,2.7,62.67,2305.03,0.16
2023-02-27,A002,A002-W06,Compressor,3.59,75.02,2342.67,0.2
2023-02-28,A002,A002-W06,Compressor,3.55,63.76,2373.25,0.2
2023-03-01,A002,A002-W06,Pump,2.83,86.16,2384.33,0.29
2023-03-02,A002,A002-W06,Compressor,3.8,65.68,2339.73,0.57
2023-03-03,A002,A002-W06,Valve,4.12,64.92,2294.5,0.59
2023-03-04,A002,A002-W06,Compressor,2.99,78.36,2289.74,0.17
2023-03-05,A002,A002-W06,Pump,3.28,75.39,2361.5,0.19
2023-03-06,A002,A002-W06,Pump,4.19,82.83,2366.85,0.35
2023-03-07,A002,A002-W06,Pump,3.62,67.91,2309.12,0.21
2023-03-08,A002,A002-W06,Valve,3.63,74.68,2274.65,0.21
2023-03-09,A002,A002-W06,Valve,3.33,65.16,2276.42,0.55
2023-03-10,A002,A002-W06,Valve,4.32,66.79,2352.58,0.48
2023-03-11,A002,A002-W06,Compressor,4.2,78.66,2322.96,0.6
2023-03-12,A002,A002-W06,Compressor,3.16,67.67,2391.74,0.42
2023-03-13,A002,A002-W06,Valve,4.5,80.9,2380.29,0.61
2023-03-14,A002,A002-W06,Valve,4.38,73.65,2282.2,0.6
2023-03-15,A002,A002-W06,Compressor,4.38,70.16,2273.27,0.48
2023-03-16,A002,A002-W06,Pump,3.84,80.28,2323.17,0.22
2023-03-17,A002,A002-W06,Pump,4.66,76.2,2350.84,0.5
2023-03-18,A002,A002-W06,Valve,3.92,84.14,2312.35,0.46
2023-03-19,A002,A002-W06,Valve,4.22,77.26,2299.97,0.36
2023-03-20,A002,A002-W06,Valve,4.22,80.26,2279.75,0.24
2023-03-21,A002,A002-W06,Compressor,4.74,64.62,2326.06,0.5
2023-03-22,A002,A002-W06,Compressor,3.78,81.09,2320.98,0.33
2023-03-23,A002,A002-W06,Pump,4.48,78.17,2297.46,0.25
2023-03-24,A002,A002-W06,Compressor,3.96,76.27,2341.83,0.22
2023-03-25,A002,A002-W06,Pump,3.3,68.91,2288.68,0.31
2023-03-26,A002,A002-W06,Pump,2.6,80.09,2269.16,0.15
2023-03-27,A002,A002-W06,Compressor,4.78,85.1,2268.32,0.5
2023-03-28,A002,A002-W06,Compressor,3.33,80.53,2315.03,0.19
2023-03-29,A002,A002-W06,Valve,3.78,68.82,2374.97,0.21
2023-03-30,A002,A002-W06,Valve,4.0,74.3,2302.3,0.34
2023-03-31,A002,A002-W06,Valve,4.31,67.71,2310.72,0.48
2023-04-01,A002,A002-W06,Pump,4.55,68.77,2329.72,0.49
2023-04-02,A002,A002-W06,Pump,4.17,72.24,2351.03,0.23
2023-04-03,A002,A002-W06,Pump,3.61,63.87,2287.69,0.45
2023-04-04,A002,A002-W06,Valve,2.76,83.68,2355.46,0.16
2023-04-05,A002,A002-W06,Compressor,3.77,76.25,2281.8,0.57
2023-04-06,A002,A002-W06,Compressor,4.14,79.4,2334.53,0.23
2023-04-07,A002,A002-W06,Pump,3.72,64.35,2350.9,0.45
2023-04-08,A002,A002-W06,Compressor,3.72,70.6,2253.56,0.33
2023-04-09,A002,A002-W06,Pump,3.31,68.24,2274.48,0.19
2023-04-10,A002,A002-W06,Pump,4.69,87.57,2388.67,0.5
2023-04-11,A002,A002-W06,Valve,2.77,71.28,2361.29,0.28
2023-04-12,A002,A002-W06,Pump,3.04,75.58,2364.55,0.18
2023-04-13,A002,A002-W06,Pump,3.76,70.36,2263.51,0.21
2023-04-14,A002,A002-W06,Pump,3.82,84.08,2307.97,0.58
2023-04-15,A002,A002-W06,Pump,3.25,70.94,2267.16,0.43
2023-04-16,A002,A002-W06,Valve,3.8,69.95,2333.27,0.33
2023-04-17,A002,A002-W06,Pump,3.82,84.7,2367.09,0.46
2023-04-18,A002,A002-W06,Pump,4.57,64.27,2381.64,0.37
2023-04-19,A002,A002-W06,Compressor,4.11,74.09,2389.89,0.23
2023-04-20,A002,A002-W06,Compressor,4.16,71.64,2256.8,0.47
2023-04-21,A002,A002-W06,Compressor,2.72,64.85,2364.47,0.16
2023-04-22,A002,A002-W06,Valve,4.09,67.35,2346.26,0.47
2023-04-23,A002,A002-W06,Pump,2.85,84.99,2341.59,0.17
2023-04-24,A002,A002-W06,Valve,3.4,89.46,2363.84,0.56
2023-04-25,A002,A002-W06,Compressor,3.05,86.89,2328.63,0.42
2023-04-26,A002,A002-W06,Valve,2.64,63.78,2366.42,0.16
2023-04-27,A002,A002-W06,Valve,3.78,82.72,2380.44,0.21
2023-04-28,A002,A002-W06,Pump,3.09,67.95,2328.33,0.18
2023-04-29,A002,A002-W06,Pump,3.22,73.03,2267.78,0.19
2023-04-30,A002,A002-W06,Pump,4.07,70.04,2308.41,0.23
2023-05-01,A002,A002-W06,Valve,3.83,67.72,2362.65,0.22
2023-05-02,A002,A002-W06,Valve,3.35,70.73,2377.0,0.31
2023-05-03,A002,A002-W06,Compressor,4.1,76.68,2349.46,0.35
2023-05-04,A002,A002-W06,Compressor,2.99,79.57,2279.01,0.17
2023-05-05,A002,A002-W06,Pump,3.28,81.7,2261.88,0.19
2023-05-06,A002,A002-W06,Valve,4.1,69.31,2348.06,0.23
2023-05-07,A002,A002-W06,Compressor,3.18,78.58,2383.09,0.3
2023-05-08,A002,A002-W06,Compressor,4.74,86.5,2362.23,0.5
2023-05-09,A002,A002-W06,Pump,3.83,75.51,2284.74,0.22
2023-05-10,A002,A002-W06,Pump,2.93,72.17,2284.06,0.17
2023-05-11,A002,A002-W06,Valve,3.25,65.71,2279.59,0.19
2023-05-12,A002,A002-W06,Pump,3.6,79.37,2339.61,0.2
2023-05-13,A002,A002-W06,Compressor,4.43,61.17,2387.46,0.25
2023-05-14,A002,A002-W06,Compressor,2.7,73.3,2307.18,0.28
2023-05-15,A002,A002-W06,Valve,3.23,69.03,2308.59,0.43
2023-05-16,A002,A002-W06,Pump,3.64,77.5,2236.04,0.21
2023-05-17,A002,A002-W06,Pump,4.21,87.29,2261.53,0.48
2023-05-18,A002,A002-W06,Pump,3.89,64.18,2236.83,0.46
2023-05-19,A002,A002-W06,Compressor,4.64,79.92,2343.1,0.38
2023-05-20,A002,A002-W06,Valve,2.88,75.5,2360.04,0.17
2023-05-21,A002,A002-W06,Compressor,4.99,80.43,2313.59,0.63
2023-05-22,A002,A002-W06,Compressor,4.27,70.72,2383.3,0.24
2023-05-23,A002,A002-W06,Valve,3.72,74.86,2248.45,0.21
2023-05-24,A002,A002-W06,Compressor,3.04,85.16,2340.04,0.3
2023-05-25,A002,A002-W06,Compressor,3.58,67.3,2263.97,0.2
2023-05-26,A002,A002-W06,Valve,4.46,83.43,2306.99,0.25
2023-05-27,A002,A002-W06,Compressor,3.85,67.35,2285.97,0.22
2023-05-28,A002,A002-W06,Valve,4.06,77.63,2307.18,0.23
2023-05-29,A002,A002-W06,Pump,4.3,84.9,2299.15,0.24
2023-05-30,A002,A002-W06,Valve,3.66,82.31,2316.33,0.21
2023-05-31,A002,A002-W06,Valve,3.47,62.09,2341.4,0.32
2023-06-01,A002,A002-W06,Compressor,4.45,75.72,2346.99,0.25
2023-06-02,A002,A002-W06,Valve,3.03,62.62,2387.25,0.18
2023-06-03,A002,A002-W06,Compressor,4.67,77.48,2269.88,0.38
2023-06-04,A002,A002-W06,Pump,3.2,71.13,2306.53,0.18
2023-06-05,A002,A002-W06,Valve,3.06,76.85,2233.55,0.18
2023-06-06,A002,A002-W06,Compressor,3.16,86.52,2256.56,0.42
2023-06-07,A002,A002-W06,Valve,3.63,79.87,2365.17,0.21
2023-06-08,A002,A002-W06,Valve,3.49,61.45,2249.25,0.2
2023-06-09,A002,A002-W06,Valve,3.34,72.32,2252.51,0.19
2023-06-10,A002,A002-W06,Pump,3.73,71.5,2357.67,0.45
2023-06-11,A002,A002-W06,Valve,2.84,85.27,2299.28,0.29
2023-06-12,A002,A002-W06,Compressor,4.04,66.49,2287.8,0.35
2023-06-13,A002,A002-W06,Pump,3.69,78.73,2304.73,0.21
2023-06-14,A002,A002-W06,Compressor,3.94,78.98,2245.7,0.22
2023-06-15,A002,A002-W06,Valve,4.75,81.88,2365.33,0.62
2023-06-16,A002,A002-W06,Compressor,3.75,61.5,2353.12,0.21
2023-06-17,A002,A002-W06,Pump,3.32,75.08,2245.63,0.19
2023-06-18,A002,A002-W06,Compressor,2.71,74.79,2330.48,0.28
2023-06-19,A002,A002-W06,Compressor,2.87,77.84,2322.13,0.17
2023-06-20,A002,A002-W06,Compressor,2.97,71.0,2295.61,0.29
2023-06-21,A002,A002-W06,Valve,2.78,75.97,2304.68,0.16
2023-06-22,A002,A002-W06,Pump,3.87,65.48,2279.07,0.34
2023-06-23,A002,A002-W06,Pump,3.02,81.34,2358.91,0.18
2023-06-24,A002,A002-W06,Valve,3.5,80.6,2302.62,0.56
2023-06-25,A002,A002-W06,Compressor,3.06,67.72,2224.14,0.18
2023-06-26,A002,A002-W06,Compressor,2.54,84.68,2342.51,0.15
2023-06-27,A002,A002-W06,Valve,4.49,76.81,2293.0,0.25
2023-06-28,A002,A002-W06,Pump,4.3,79.42,2325.6,0.24
2023-06-29,A002,A002-W06,Valve,3.54,69.64,2349.3,0.32
2023-06-30,A002,A002-W06,Valve,3.04,73.62,2253.72,0.3
2023-07-01,A002,A002-W06,Valve,3.09,72.27,2319.25,0.18
2023-07-02,A002,A002-W06,Compressor,2.65,76.94,2338.88,0.16
2023-07-03,A002,A002-W06,Pump,3.07,60.12,2295.2,0.18
2023-07-04,A002,A002-W06,Compressor,3.62,86.49,2342.33,0.57
2023-07-05,A002,A002-W06,Compressor,4.13,80.75,2338.02,0.47
2023-07-06,A002,A002-W06,Compressor,4.47,83.66,2294.06,0.25
2023-07-07,A002,A002-W06,Compressor,2.68,70.83,2297.98,0.16
2023-07-08,A002,A002-W06,Valve,2.9,65.89,2286.01,0.17
2023-07-09,A002,A002-W06,Pump,3.7,79.88,2326.19,0.21
2023-07-10,A002,A002-W06,Pump,2.71,72.19,2331.46,0.16
2023-07-11,A002,A002-W06,Valve,3.78,84.42,2285.42,0.33
2023-07-12,A002,A002-W06,Valve,3.89,78.56,2302.04,0.34
2023-07-13,A002,A002-W06,Pump,3.68,83.14,2257.05,0.57
2023-07-14,A002,A002-W06,Compressor,2.94,80.81,2314.9,0.17
2023-07-15,A002,A002-W06,Pump,4.05,75.69,2340.07,0.35
2023-07-16,A002,A002-W06,Valve,3.31,79.73,2253.05,0.19
2023-07-17,A002,A002-W06,Pump,3.89,69.04,2350.36,0.34
2023-07-18,A002,A002-W06,Valve,3.68,75.5,2309.06,0.45
2023-07-19,A002,A002-W06,Pump,3.4,77.34,2297.04,0.2
2023-07-20,A002,A002-W06,Pump,3.52,83.03,2287.89,0.2
2023-07-21,A002,A002-W06,Valve,4.45,73.19,2231.36,0.49
2023-07-22,A002,A002-W06,Valve,2.9,62.83,2331.92,0.29
2023-07-23,A002,A002-W06,Compressor,2.8,66.27,2277.94,0.29
2023-07-24,A002,A002-W06,Compressor,3.03,64.76,2270.24,0.18
2023-07-25,A002,A002-W06,Valve,4.85,74.88,2341.91,0.63
2023-07-26,A002,A002-W06,Valve,2.78,81.53,2275.89,0.16
2023-07-27,A002,A002-W06,Valve,3.72,65.84,2231.69,0.21
2023-07-28,A002,A002-W06,Valve,3.02,77.8,2295.27,0.18
2023-07-29,A002,A002-W06,Compressor,3.07,79.71,2212.46,0.18
2023-07-30,A002,A002-W06,Pump,4.5,67.38,2300.13,0.49
2023-07-31,A002,A002-W06,Pump,4.62,75.76,2349.96,0.5
2023-08-01,A002,A002-W06,Compressor,3.44,71.52,2284.08,0.2
2023-08-02,A002,A002-W06,Valve,2.97,82.46,2319.86,0.17
2023-08-03,A002,A002-W06,Valve,3.89,78.88,2294.5,0.22
2023-08-04,A002,A002-W06,Valve,3.62,65.03,2234.56,0.21
2023-08-05,A002,A002-W06,Pump,3.98,80.03,2317.01,0.58
2023-08-06,A002,A002-W06,Compressor,4.28,75.31,2242.26,0.24
2023-08-07,A002,A002-W06,Valve,4.09,63.21,2234.95,0.23
2023-08-08,A002,A002-W06,Pump,4.32,63.77,2293.14,0.24
2023-08-09,A002,A002-W06,Valve,4.69,65.03,2251.18,0.38
2023-08-10,A002,A002-W06,Valve,2.64,67.13,2227.68,0.16
2023-08-11,A002,A002-W06,Pump,2.69,67.37,2270.95,0.16
2023-08-12,A002,A002-W06,Compressor,4.44,84.52,2230.78,0.25
2023-08-13,A002,A002-W06,Valve,3.99,80.93,2342.81,0.34
2023-08-14,A002,A002-W06,Compressor,4.34,61.3,2336.96,0.24
2023-08-15,A002,A002-W06,Valve,3.4,77.57,2332.47,0.2
2023-08-16,A002,A002-W06,Pump,2.76,74.78,2231.14,0.28
2023-08-17,A002,A002-W06,Pump,4.45,73.67,2316.88,0.37
2023-08-18,A002,A002-W06,Valve,4.28,71.27,2269.14,0.48
2023-08-19,A002,A002-W06,Compressor,2.93,80.84,2245.35,0.17
2023-08-20,A002,A002-W06,Compressor,3.45,78.53,2274.33,0.32
2023-08-21,A002,A002-W06,Compressor,3.67,69.03,2217.73,0.21
2023-08-22,A002,A002-W06,Pump,2.9,66.84,2300.51,0.17
2023-08-23,A002,A002-W06,Valve,3.05,78.39,2358.92,0.18
2023-08-24,A002,A002-W06,Pump,3.86,71.85,2279.3,0.22
2023-08-25,A002,A002-W06,Compressor,4.18,74.56,2335.1,0.23
2023-08-26,A002,A002-W06,Compressor,3.54,76.8,2278.97,0.56
2023-08-27,A002,A002-W06,Valve,3.97,73.03,2327.92,0.46
2023-08-28,A002,A002-W06,Compressor,4.18,69.23,2328.78,0.47
2023-08-29,A002,A002-W06,Valve,4.73,68.6,2252.12,0.5
2023-08-30,A002,A002-W06,Compressor,3.85,70.47,2295.12,0.46
2023-08-31,A002,A002-W06,Pump,4.22,71.06,2337.28,0.24
2023-09-01,A002,A002-W06,Compressor,4.04,77.1,2340.51,0.23
2023-09-02,A002,A002-W06,Compressor,3.4,65.56,2302.97,0.19
2023-09-03,A002,A002-W06,Compressor,3.21,86.65,2270.34,0.43
2023-09-04,A002,A002-W06,Valve,4.96,85.74,2295.73,0.63
2023-09-05,A002,A002-W06,Pump,4.86,72.11,2259.34,0.51
2023-09-06,A002,A002-W06,Pump,4.31,66.78,2257.43,0.24
2023-09-07,A002,A002-W06,Valve,2.99,68.8,2236.39,0.29
2023-09-08,A002,A002-W06,Compressor,3.34,77.66,2287.74,0.19
2023-09-09,A002,A002-W06,Compressor,2.74,74.6,2334.72,0.16
2023-09-10,A002,A002-W06,Valve,4.36,67.89,2269.54,0.24
2023-09-11,A002,A002-W06,Compressor,3.54,75.95,2267.55,0.2
2023-09-12,A002,A002-W06,Pump,2.76,62.1,2255.4,0.16
2023-09-13,A002,A002-W06,Pump,3.01,60.31,2242.62,0.18
2023-09-14,A002,A002-W06,Compressor,4.31,70.33,2206.33,0.36
2023-09-15,A002,A002-W06,Pump,4.14,75.73,2218.91,0.59
2023-09-16,A002,A002-W06,Compressor,4.58,83.28,2269.41,0.49
2023-09-17,A002,A002-W06,Pump,3.91,63.44,2257.6,0.46
