date,asset_id,well_id,oil_produced_bbl,gas_produced_mcf,water_cut_pct,downtime_hours
2024-05-12,A001,A001-W06,782.04,5884.24,25.74,2
2024-05-13,A001,A001-W06,811.74,5969.3,25.67,1
2024-05-14,A001,A001-W06,769.53,5934.65,25.76,1
2024-05-15,A001,A001-W06,749.09,5354.06,26.31,1
2024-05-16,A001,A001-W06,779.68,5788.2,25.76,0
2024-05-17,A001,A001-W06,762.32,5826.35,26.33,0
2024-05-18,A001,A001-W06,795.36,6018.62,25.74,1
2024-05-19,A001,A001-W06,766.53,5898.53,25.85,0
2024-05-20,A001,A001-W06,798.7,5784.79,25.85,2
2024-05-21,A001,A001-W06,846.64,6130.03,25.46,2
2024-05-22,A001,A001-W06,823.72,5723.89,25.72,0
2024-05-23,A001,A001-W06,766.69,5866.99,25.92,0
2024-05-24,A001,A001-W06,776.04,5690.1,25.91,2
2024-05-25,A001,A001-W06,754.82,5663.47,26.09,0
2024-05-26,A001,A001-W06,780.43,5552.09,25.5,2
2024-05-27,A001,A001-W06,810.76,5483.33,26.01,1
2024-05-28,A001,A001-W06,804.1,5468.76,26.01,1
2024-05-29,A001,A001-W06,813.85,5538.26,25.71,1
2024-05-30,A001,A001-W06,772.82,5818.15,25.39,0
2024-05-31,A001,A001-W06,755.36,5696.83,25.81,0
2024-06-01,A001,A001-W06,814.39,5884.19,25.11,0
2024-06-02,A001,A001-W06,806.05,5447.48,25.84,1
2024-06-03,A001,A001-W06,774.39,5496.72,26.06,2
2024-06-04,A001,A001-W06,821.12,5699.18,25.28,3
2024-06-05,A001,A001-W06,830.7,5853.99,25.43,0
2024-06-06,A001,A001-W06,811.96,5677.36,25.29,1
2024-06-07,A001,A001-W06,781.03,5391.83,25.92,0
2024-06-08,A001,A001-W06,766.06,5761.23,25.64,0
2024-06-09,A001,A001-W06,746.34,5375.15,25.8,3
2024-06-10,A001,A001-W06,790.39,5953.2,26.21,2
2024-06-11,A001,A001-W06,780.75,5877.46,25.44,2
2024-06-12,A001,A001-W06,792.35,5535.23,25.31,0
2024-06-13,A001,A001-W06,808.79,5939.91,25.94,0
2024-06-14,A001,A001-W06,777.77,5721.04,25.86,0
2024-06-15,A001,A001-W06,798.43,5772.09,25.43,0
2024-06-16,A001,A001-W06,763.53,5558.75,26.0,2
2024-06-17,A001,A001-W06,787.9,5971.52,25.61,0
2024-06-18,A001,A001-W06,797.81,5577.38,25.14,1
2024-06-19,A001,A001-W06,802.39,5679.61,25.81,0
2024-06-20,A001,A001-W06,791.14,5834.32,25.63,2
2024-06-21,A001,A001-W06,766.55,5318.41,25.85,3
2024-06-22,A001,A001-W06,758.24,5383.41,25.72,0
2024-06-23,A001,A001-W06,799.82,5832.65,26.52,0
2024-06-24,A001,A001-W06,781.58,6023.41,25.43,0
2024-06-25,A001,A001-W06,778.04,5546.26,25.76,0
2024-06-26,A001,A001-W06,785.6,5619.59,25.57,0
2024-06-27,A001,A001-W06,748.94,5732.17,25.47,1
2024-06-28,A001,A001-W06,790.36,5780.38,25.45,0
2024-06-29,A001,A001-W06,773.51,5827.38,25.66,3
2024-06-30,A001,A001-W06,833.63,5487.73,25.5,0
2024-07-01,A001,A001-W06,828.51,5627.77,26.17,1
2024-07-02,A001,A001-W06,779.69,5779.96,26.32,3
2024-07-03,A001,A001-W06,791.35,5641.95,25.89,1
2024-07-04,A001,A001-W06,824.42,5521.04,25.23,0
2024-07-05,A001,A001-W06,768.57,5637.56,25.72,0
2024-07-06,A001,A001-W06,787.4,5384.78,25.53,2
2024-07-07,A001,A001-W06,818.96,5952.64,25.26,0
2024-07-08,A001,A001-W06,791.25,5407.46,26.17,1
2024-07-09,A001,A001-W06,770.71,5575.2,25.88,0
2024-07-10,A001,A001-W06,828.87,5836.33,26.13,3
2024-07-11,A001,A001-W06,741.01,5517.13,26.44,0
2024-07-12,A001,A001-W06,775.78,5631.5,26.0,1
2024-07-13,A001,A001-W06,818.45,5522.97,25.56,0
2024-07-14,A001,A001-W06,804.76,5523.22,26.51,2
2024-07-15,A001,A001-W06,764.63,5488.8,26.34,0
2024-07-16,A001,A001-W06,791.35,5583.75,26.18,3
2024-07-17,A001,A001-W06,797.47,5888.24,25.57,0
2024-07-18,A001,A001-W06,818.82,5964.55,25.33,3
2024-07-19,A001,A001-W06,789.53,5947.75,25.75,0
2024-07-20,A001,A001-W06,784.14,5468.82,25.48,0
2024-07-21,A001,A001-W06,794.76,5835.78,26.36,3
2024-07-22,A001,A001-W06,779.37,5779.91,25.9,1
2024-07-23,A001,A001-W06,803.76,5890.61,25.52,2
2024-07-24,A001,A001-W06,766.01,5519.11,26.66,0
2024-07-25,A001,A001-W06,788.4,5830.38,25.18,3
2024-07-26,A001,A001-W06,747.96,5579.24,26.23,2
2024-07-27,A001,A001-W06,791.07,5896.69,25.37,2
2024-07-28,A001,A001-W06,805.45,5880.49,25.49,0
2024-07-29,A001,A001-W06,782.57,5864.0,25.42,0
2024-07-30,A001,A001-W06,772.37,5859.53,25.71,0
2024-07-31,A001,A001-W06,805.39,5762.43,26.43,2
2024-08-01,A001,A001-W06,792.32,5853.19,25.22,1
2024-08-02,A001,A001-W06,792.88,5814.16,26.22,0
2024-08-03,A001,A001-W06,760.48,5666.95,25.4,1
2024-08-04,A001,A001-W06,776.99,5830.92,25.91,0
2024-08-05,A001,A001-W06,802.27,5312.6,26.6,1
2024-08-06,A001,A001-W06,824.12,5745.01,25.16,3
2024-08-07,A001,A001-W06,726.56,5258.45,26.11,0
2024-08-08,A001,A001-W06,797.4,5448.11,25.56,2
2024-08-09,A001,A001-W06,819.71,5818.02,25.53,3
2024-08-10,A001,A001-W06,759.29,5619.77,26.28,1
2024-08-11,A001,A001-W06,784.81,5628.86,26.05,0
2024-08-12,A001,A001-W06,770.96,5736.03,25.38,2
2024-08-13,A001,A001-W06,777.56,5742.1,26.02,0
2024-08-14,A001,A001-W06,813.87,5770.58,25.46,2
2024-08-15,A001,A001-W06,756.62,5632.48,25.87,1
2024-08-16,A001,A001-W06,773.87,5633.71,25.5,0
2024-08-17,A001,A001-W06,779.31,5491.5,25.84,1
2024-08-18,A001,A001-W06,795.42,5868.92,25.9,0
2024-08-19,A001,A001-W06,812.45,5756.7,25.79,0
2024-08-20,A001,A001-W06,767.36,5857.94,26.25,3
2024-08-21,A001,A001-W06,811.09,5834.28,25.44,0
2024-08-22,A001,A001-W06,798.85,5574.63,26.2,1
2024-08-23,A001,A001-W06,757.88,5508.44,26.12,0
2024-08-24,A001,A001-W06,802.78,5887.02,25.49,2
2024-08-25,A001,A001-W06,833.04,5907.64,25.23,3
2024-08-26,A001,A001-W06,814.1,5629.31,25.22,1
2024-08-27,A001,A001-W06,734.78,5327.84,25.69,3
2024-08-28,A001,A001-W06,743.88,5578.15,25.8,0
2024-08-29,A001,A001-W06,790.16,5641.42,25.44,0
2024-08-30,A001,A001-W06,733.0,5403.36,26.02,0
2024-08-31,A001,A001-W06,769.63,5572.37,25.91,0
2024-09-01,A001,A001-W06,747.12,5449.92,26.21,2
2024-09-02,A001,A001-W06,744.92,5708.64,26.24,0
2024-09-03,A001,A001-W06,750.95,5741.75,26.59,0
2024-09-04,A001,A001-W06,752.95,5623.13,26.45,2
2024-09-05,A001,A001-W06,779.07,5969.77,25.87,0
2024-09-06,A001,A001-W06,726.91,5585.84,26.1,0
2024-09-07,A001,A001-W06,815.79,5665.62,25.55,3
2024-09-08,A001,A001-W06,780.33,5770.21,25.87,0
2024-09-09,A001,A001-W06,789.8,5392.03,26.01,3
2024-09-10,A001,A001-W06,743.29,5488.23,26.41,0
2024-09-11,A001,A001-W06,773.36,5261.52,26.78,3
2024-09-12,A001,A001-W06,751.38,5382.61,25.56,3
2024-09-13,A001,A001-W06,741.81,5608.22,25.93,0
2024-09-14,A001,A001-W06,790.21,5407.93,25.64,0
2024-09-15,A001,A001-W06,765.19,5569.18,26.31,0
2024-09-16,A001,A001-W06,745.4,5445.8,26.01,0
2024-09-17,A001,A001-W06,798.45,5839.58,25.65,0
2024-09-18,A001,A001-W06,797.8,5535.22,26.55,1
2024-09-19,A001,A001-W06,789.58,5716.8,27.1,2
2024-09-20,A001,A001-W06,815.45,5788.22,26.04,2
2024-09-21,A001,A001-W06,751.62,5818.92,26.28,0
2024-09-22,A001,A001-W06,811.38,5518.52,25.67,3
2024-09-23,A001,A001-W06,753.72,5698.34,26.25,0
2024-09-24,A001,A001-W06,763.38,5208.09,26.99,0
2024-09-25,A001,A001-W06,766.15,5641.4,26.58,0
2024-09-26,A001,A001-W06,803.98,5416.56,25.47,0
2024-09-27,A001,A001-W06,755.08,5833.46,25.98,3
2024-09-28,A001,A001-W06,769.79,5685.08,26.24,0
2024-09-29,A001,A001-W06,767.56,6021.57,25.28,3
2024-09-30,A001,A001-W06,811.63,5454.17,25.92,0
2024-10-01,A001,A001-W06,768.44,5848.75,25.88,2
2024-10-02,A001,A001-W06,808.38,5928.31,25.93,1
2024-10-03,A001,A001-W06,764.03,5426.78,25.76,1
2024-10-04,A001,A001-W06,779.06,5566.09,25.29,0
2024-10-05,A001,A001-W06,754.33,5518.69,25.74,3
2024-10-06,A001,A001-W06,749.19,5635.67,25.65,1
2024-10-07,A001,A001-W06,781.37,5449.35,25.36,1
2024-10-08,A001,A001-W06,740.66,5505.14,26.08,0
2024-10-09,A001,A001-W06,784.7,5538.17,27.08,2
2024-10-10,A001,A001-W06,791.22,5919.84,26.08,0
2024-10-11,A001,A001-W06,826.45,5823.66,25.79,0
2024-10-12,A001,A001-W06,767.18,5524.93,25.71,1
2024-10-13,A001,A001-W06,756.67,5617.83,25.45,2
2024-10-14,A001,A001-W06,741.66,5324.17,26.59,0
2024-10-15,A001,A001-W06,802.91,5528.68,25.39,0
2024-10-16,A001,A001-W06,722.21,5212.24,26.01,2
2024-10-17,A001,A001-W06,752.25,5547.53,26.41,0
2024-10-18,A001,A001-W06,748.6,5589.87,25.8,0
2024-10-19,A001,A001-W06,789.0,5798.52,25.84,3
2024-10-20,A001,A001-W06,819.13,5764.87,26.16,0
2024-10-21,A001,A001-W06,813.31,5557.28,25.71,2
2024-10-22,A001,A001-W06,765.84,6052.63,25.75,2
2024-10-23,A001,A001-W06,763.25,5594.84,26.97,0
2024-10-24,A001,A001-W06,755.78,5344.35,26.16,0
2024-10-25,A001,A001-W06,789.91,5186.75,26.21,2
2024-10-26,A001,A001-W06,770.14,5614.58,26.14,2
2024-10-27,A001,A001-W06,762.26,5642.14,25.92,0
2024-10-28,A001,A001-W06,772.52,5782.47,26.08,3
2024-10-29,A001,A001-W06,734.46,5549.69,26.55,3
2024-10-30,A001,A001-W06,810.57,5395.71,25.78,2
2024-10-31,A001,A001-W06,762.88,5583.16,26.28,1
2024-11-01,A001,A001-W06,807.98,5670.07,26.27,0
2024-11-02,A001,A001-W06,768.79,5724.01,25.61,2
2024-11-03,A001,A001-W06,772.56,5500.15,25.78,0
2024-11-04,A001,A001-W06,759.13,5824.87,25.37,0
2024-11-05,A001,A001-W06,762.45,5469.14,26.03,0
2024-11-06,A001,A001-W06,790.15,5966.21,25.79,2
2024-11-07,A001,A001-W06,815.09,5690.46,26.04,3
2024-11-08,A001,A001-W06,777.37,5406.43,26.88,3
2024-11-09,A001,A001-W06,786.05,5684.26,26.26,0
2024-11-10,A001,A001-W06,820.46,5456.79,26.21,0
2024-11-11,A001,A001-W06,792.13,5363.82,26.21,0
2024-11-12,A001,A001-W06,770.73,5521.87,26.24,3
2024-11-13,A001,A001-W06,782.99,5835.85,26.13,0
2024-11-14,A001,A001-W06,761.45,5760.19,25.85,1
2024-11-15,A001,A001-W06,787.17,5863.32,25.32,1
2024-11-16,A001,A001-W06,774.07,5836.76,26.54,0
2024-11-17,A001,A001-W06,784.71,5607.94,26.4,0
2024-11-18,A001,A001-W06,779.2,5853.75,25.82,3
2024-11-19,A001,A001-W06,789.74,5458.06,25.68,0
2024-11-20,A001,A001-W06,778.75,5241.26,26.65,3
2024-11-21,A001,A001-W06,759.17,5350.17,25.83,1
2024-11-22,A001,A001-W06,741.61,5420.61,26.48,2
2024-11-23,A001,A001-W06,766.81,5372.12,27.25,2
2024-11-24,A001,A001-W06,761.21,5725.83,26.25,2
2024-11-25,A001,A001-W06,753.76,5584.84,25.86,0
2024-11-26,A001,A001-W06,736.57,5302.78,26.77,2
2024-11-27,A001,A001-W06,794.0,5888.29,26.15,1
2024-11-28,A001,A001-W06,762.83,5729.94,26.13,3
2024-11-29,A001,A001-W06,732.53,5675.53,25.89,0
2024-11-30,A001,A001-W06,772.51,5334.57,25.95,2
2024-12-01,A001,A001-W06,788.03,5588.62,25.43,0
2024-12-02,A001,A001-W06,723.83,5320.18,26.35,0
2024-12-03,A001,A001-W06,720.84,5579.26,27.19,0
2024-12-04,A001,A001-W06,745.67,5335.78,26.25,3
2024-12-05,A001,A001-W06,792.37,5617.55,26.6,0
2024-12-06,A001,A001-W06,787.06,5361.33,26.43,2
2024-12-07,A001,A001-W06,779.04,5423.05,25.64,3
2024-12-08,A001,A001-W06,764.64,5936.87,26.21,2
2024-12-09,A001,A001-W06,794.25,6060.4,25.86,1
2024-12-10,A001,A001-W06,756.37,5633.18,26.68,0
2024-12-11,A001,A001-W06,788.06,5575.08,25.84,2
2024-12-12,A001,A001-W06,761.24,5357.46,26.39,1
2024-12-13,A001,A001-W06,755.87,5884.67,25.58,2
2024-12-14,A001,A001-W06,771.01,5404.92,25.98,0
2024-12-15,A001,A001-W06,744.05,5232.75,27.13,1
2024-12-16,A001,A001-W06,780.78,5567.45,27.12,0
2024-12-17,A001,A001-W06,786.33,5451.24,25.75,0
2024-12-18,A001,A001-W06,767.8,5413.93,26.2,2
2024-12-19,A001,A001-W06,793.18,5555.02,25.98,3
2024-12-20,A001,A001-W06,775.56,5611.41,25.45,2
2024-12-21,A001,A001-W06,810.89,5729.79,25.7,0
2024-12-22,A001,A001-W06,817.8,5559.03,25.95,0
2024-12-23,A001,A001-W06,755.09,5250.97,26.08,0
2024-12-24,A001,A001-W06,755.43,5646.26,26.74,3
2024-12-25,A001,A001-W06,784.36,5411.93,26.4,0
2024-12-26,A001,A001-W06,788.54,5884.99,25.4,2
2024-12-27,A001,A001-W06,784.12,5353.13,26.68,3
2024-12-28,A001,A001-W06,746.99,5443.92,26.04,1
2024-12-29,A001,A001-W06,793.55,5357.49,25.61,3
2024-12-30,A001,A001-W06,761.63,5422.33,27.0,2
2024-12-31,A001,A001-W06,757.16,5441.05,26.34,0
2023-01-01,A001,A001-W07,1038.32,6163.54,22.09,0
2023-01-02,A001,A001-W07,1028.43,5996.32,22.09,0
2023-01-03,A001,A001-W07,1024.85,6040.55,22.1,1
2023-01-04,A001,A001-W07,1052.75,6023.18,22.1,0
2023-01-05,A001,A001-W07,1050.95,6146.0,22.1,0
2023-01-06,A001,A001-W07,1045.18,5825.25,22.1,2
2023-01-07,A001,A001-W07,1065.7,6100.43,22.1,0
2023-01-08,A001,A001-W07,1046.58,5797.28,22.11,2
2023-01-09,A001,A001-W07,1043.55,6280.45,22.1,2
2023-01-10,A001,A001-W07,986.7,6274.61,22.1,0
2023-01-11,A001,A001-W07,1015.93,5761.54,22.12,1
2023-01-12,A001,A001-W07,1053.49,6085.12,22.11,2
2023-01-13,A001,A001-W07,991.89,6095.81,22.1,0
2023-01-14,A001,A001-W07,1017.32,6126.8,22.12,2
2023-01-15,A001,A001-W07,1006.65,6058.3,22.11,2
2023-01-16,A001,A001-W07,986.83,5767.13,22.12,0
2023-01-17,A001,A001-W07,998.8,6064.52,22.12,2
2023-01-18,A001,A001-W07,1049.57,5986.33,22.12,2
2023-01-19,A001,A001-W07,1009.35,6154.91,22.13,1
2023-01-20,A001,A001-W07,1037.03,6214.13,22.14,3
2023-01-21,A001,A001-W07,980.96,5928.33,22.14,0
2023-01-22,A001,A001-W07,1048.16,5871.45,22.12,2
2023-01-23,A001,A001-W07,1043.11,5905.21,22.16,3
2023-01-24,A001,A001-W07,1013.32,5842.26,22.12,3
2023-01-25,A001,A001-W07,1073.86,5773.79,22.12,2
2023-01-26,A001,A001-W07,1007.45,5918.21,22.15,2
2023-01-27,A001,A001-W07,979.9,5821.83,22.19,1
2023-01-28,A001,A001-W07,1062.0,6143.6,22.13,0
2023-01-29,A001,A001-W07,975.94,6264.41,22.17,0
2023-01-30,A001,A001-W07,1030.16,5787.36,22.14,3
2023-01-31,A001,A001-W07,993.55,6095.98,22.13,1
2023-02-01,A001,A001-W07,978.54,5971.87,22.19,3
2023-02-02,A001,A001-W07,979.99,5857.09,22.12,3
2023-02-03,A001,A001-W07,1013.28,6180.3,22.17,3
2023-02-04,A001,A001-W07,1057.63,5863.03,22.17,0
2023-02-05,A001,A001-W07,1055.06,5845.34,22.16,0
2023-02-06,A001,A001-W07,1031.99,5806.19,22.14,3
2023-02-07,A001,A001-W07,1062.85,5953.29,22.18,1
2023-02-08,A001,A001-W07,1035.04,5870.85,22.22,2
2023-02-09,A001,A001-W07,1014.5,6115.48,22.15,1
2023-02-10,A001,A001-W07,1057.02,6317.03,22.16,0
2023-02-11,A001,A001-W07,1065.85,6093.29,22.16,2
2023-02-12,A001,A001-W07,1026.03,5920.15,22.12,0
2023-02-13,A001,A001-W07,1002.77,5797.97,22.13,1
2023-02-14,A001,A001-W07,975.56,6259.46,22.23,3
2023-02-15,A001,A001-W07,1005.26,5971.05,22.13,1
2023-02-16,A001,A001-W07,1032.14,6202.25,22.18,0
2023-02-17,A001,A001-W07,991.42,6094.46,22.22,0
2023-02-18,A001,A001-W07,993.48,6248.88,22.19,2
2023-02-19,A001,A001-W07,1066.36,5893.21,22.22,0
2023-02-20,A001,A001-W07,1031.0,5842.04,22.22,2
2023-02-21,A001,A001-W07,973.55,6203.86,22.18,0
2023-02-22,A001,A001-W07,969.44,6099.24,22.23,0
2023-02-23,A001,A001-W07,1050.34,6046.41,22.18,0
2023-02-24,A001,A001-W07,1005.72,6068.99,22.25,0
2023-02-25,A001,A001-W07,975.56,5787.86,22.18,2
2023-02-26,A001,A001-W07,1066.93,6227.03,22.19,2
2023-02-27,A001,A001-W07,972.76,6210.63,22.27,0
2023-02-28,A001,A001-W07,1022.55,6252.26,22.18,2
2023-03-01,A001,A001-W07,1071.12,5951.82,22.2,0
2023-03-02,A001,A001-W07,1016.98,6034.37,22.19,0
2023-03-03,A001,A001-W07,1047.64,5978.41,22.16,0
2023-03-04,A001,A001-W07,1004.83,5973.48,22.23,0
2023-03-05,A001,A001-W07,998.21,5703.21,22.32,1
2023-03-06,A001,A001-W07,1062.96,5844.16,22.23,0
2023-03-07,A001,A001-W07,1058.1,5790.19,22.15,0
2023-03-08,A001,A001-W07,1008.03,5919.43,22.27,1
2023-03-09,A001,A001-W07,1032.27,5802.08,22.18,1
2023-03-10,A001,A001-W07,981.15,6062.66,22.25,1
2023-03-11,A001,A001-W07,1053.73,6035.4,22.26,0
2023-03-12,A001,A001-W07,1043.02,6149.74,22.35,1
2023-03-13,A001,A001-W07,1042.67,6164.01,22.15,3
2023-03-14,A001,A001-W07,980.56,5754.72,22.2,2
2023-03-15,A001,A001-W07,1014.39,5959.0,22.24,1
2023-03-16,A001,A001-W07,982.45,5953.13,22.37,2
2023-03-17,A001,A001-W07,1049.74,6002.58,22.27,0
2023-03-18,A001,A001-W07,972.49,5937.05,22.28,1
2023-03-19,A001,A001-W07,1032.4,6219.35,22.34,0
2023-03-20,A001,A001-W07,1035.19,6225.68,22.2,1
2023-03-21,A001,A001-W07,1031.31,5985.23,22.27,0
2023-03-22,A001,A001-W07,980.42,5963.17,22.33,2
2023-03-23,A001,A001-W07,1059.21,6150.31,22.28,3
2023-03-24,A001,A001-W07,970.02,6024.65,22.31,0
2023-03-25,A001,A001-W07,992.04,5740.07,22.41,0
2023-03-26,A001,A001-W07,1034.85,6117.83,22.3,3
2023-03-27,A001,A001-W07,992.89,5705.72,22.39,2
2023-03-28,A001,A001-W07,1013.49,5725.58,22.22,0
2023-03-29,A001,A001-W07,1015.36,5745.99,22.4,2
2023-03-30,A001,A001-W07,1004.64,6137.32,22.28,0
2023-03-31,A001,A001-W07,985.28,6137.91,22.22,3
2023-04-01,A001,A001-W07,1028.32,5859.64,22.4,0
2023-04-02,A001,A001-W07,1041.85,6028.31,22.26,0
2023-04-03,A001,A001-W07,967.44,6297.83,22.21,0
2023-04-04,A001,A001-W07,990.37,5801.37,22.45,2
2023-04-05,A001,A001-W07,996.86,5689.95,22.32,0
2023-04-06,A001,A001-W07,980.15,6174.05,22.25,0
2023-04-07,A001,A001-W07,987.8,6118.13,22.17,1
2023-04-08,A001,A001-W07,1034.55,6023.35,22.19,3
2023-04-09,A001,A001-W07,968.46,6246.35,22.24,0
2023-04-10,A001,A001-W07,1042.8,5889.52,22.27,3
2023-04-11,A001,A001-W07,1003.1,6006.18,22.25,0
2023-04-12,A001,A001-W07,1001.08,5743.39,22.48,0
2023-04-13,A001,A001-W07,978.95,6139.4,22.25,3
2023-04-14,A001,A001-W07,1030.68,5863.78,22.2,0
2023-04-15,A001,A001-W07,1016.37,5754.12,22.26,0
2023-04-16,A001,A001-W07,970.32,6050.52,22.2,1
2023-04-17,A001,A001-W07,995.19,5863.13,22.47,0
2023-04-18,A001,A001-W07,980.92,6071.38,22.2,2
2023-04-19,A001,A001-W07,1041.17,6237.7,22.4,0
2023-04-20,A001,A001-W07,1028.76,6117.98,22.37,0
2023-04-21,A001,A001-W07,963.38,6249.95,22.45,0
2023-04-22,A001,A001-W07,990.56,5892.34,22.32,0
2023-04-23,A001,A001-W07,974.75,6213.6,22.32,0
2023-04-24,A001,A001-W07,1033.24,5900.15,22.35,0
2023-04-25,A001,A001-W07,998.45,5864.82,22.32,3
2023-04-26,A001,A001-W07,985.23,5768.14,22.22,2
2023-04-27,A001,A001-W07,1059.82,5765.83,22.22,2
2023-04-28,A001,A001-W07,992.92,6266.61,22.33,2
2023-04-29,A001,A001-W07,1009.09,5875.86,22.19,3
2023-04-30,A001,A001-W07,1019.22,6178.61,22.43,1
2023-05-01,A001,A001-W07,1049.1,6172.02,22.4,1
2023-05-02,A001,A001-W07,1010.22,6275.31,22.3,1
2023-05-03,A001,A001-W07,1048.84,5850.78,22.4,3
2023-05-04,A001,A001-W07,1015.62,5819.19,22.3,1
2023-05-05,A001,A001-W07,1056.54,5964.77,22.5,0
2023-05-06,A001,A001-W07,966.17,5918.9,22.48,1
2023-05-07,A001,A001-W07,1016.43,6157.55,22.56,2
2023-05-08,A001,A001-W07,1039.18,6210.15,22.25,0
2023-05-09,A001,A001-W07,988.0,5834.29,22.27,0
2023-05-10,A001,A001-W07,1007.22,5731.04,22.29,0
2023-05-11,A001,A001-W07,1037.65,5951.4,22.26,0
2023-05-12,A001,A001-W07,971.36,6026.77,22.55,0
2023-05-13,A001,A001-W07,1010.64,6013.89,22.31,1
2023-05-14,A001,A001-W07,1009.54,5915.93,22.43,3
2023-05-15,A001,A001-W07,965.02,5844.63,22.43,0
2023-05-16,A001,A001-W07,1031.03,5967.14,22.31,0
2023-05-17,A001,A001-W07,1034.76,5720.63,22.42,3
2023-05-18,A001,A001-W07,971.89,5901.67,22.43,3
2023-05-19,A001,A001-W07,954.62,6151.08,22.55,0
2023-05-20,A001,A001-W07,1011.23,5965.37,22.34,1
2023-05-21,A001,A001-W07,966.23,5928.92,22.25,2
2023-05-22,A001,A001-W07,1051.72,6220.03,22.31,0
2023-05-23,A001,A001-W07,990.31,6030.3,22.41,1
2023-05-24,A001,A001-W07,974.76,5807.47,22.51,1
2023-05-25,A001,A001-W07,1053.95,5879.42,22.33,3
2023-05-26,A001,A001-W07,972.99,5811.59,22.27,2
2023-05-27,A001,A001-W07,1026.07,6157.75,22.52,2
2023-05-28,A001,A001-W07,1029.57,6037.35,22.41,0
2023-05-29,A001,A001-W07,1062.7,6148.05,22.33,0
2023-05-30,A001,A001-W07,957.45,5708.71,22.42,3
2023-05-31,A001,A001-W07,982.64,6049.14,22.32,1
2023-06-01,A001,A001-W07,992.77,6199.81,22.3,2
2023-06-02,A001,A001-W07,981.25,6117.14,22.49,2
2023-06-03,A001,A001-W07,1038.49,5788.11,22.54,3
2023-06-04,A001,A001-W07,1020.74,6161.48,22.36,1
2023-06-05,A001,A001-W07,1051.51,5842.89,22.26,1
2023-06-06,A001,A001-W07,978.21,5610.2,22.69,2
2023-06-07,A001,A001-W07,962.76,5973.82,22.48,0
2023-06-08,A001,A001-W07,1006.48,5857.96,22.46,1
2023-06-09,A001,A001-W07,1016.22,5871.74,22.36,0
2023-06-10,A001,A001-W07,1050.0,6116.01,22.4,0
2023-06-11,A001,A001-W07,1008.68,5846.37,22.32,0
2023-06-12,A001,A001-W07,1011.24,6018.31,22.65,2
2023-06-13,A001,A001-W07,1054.94,6215.36,22.33,0
2023-06-14,A001,A001-W07,1023.57,6202.41,22.24,0
2023-06-15,A001,A001-W07,1017.74,5785.91,22.27,1
2023-06-16,A001,A001-W07,1012.43,6153.53,22.34,0
2023-06-17,A001,A001-W07,1011.26,6206.93,22.33,2
2023-06-18,A001,A001-W07,1006.87,6075.64,22.34,0
2023-06-19,A001,A001-W07,1018.8,6055.98,22.33,2
2023-06-20,A001,A001-W07,969.74,5722.53,22.49,0
2023-06-21,A001,A001-W07,1000.46,5774.76,22.56,1
2023-06-22,A001,A001-W07,1043.4,6178.23,22.37,1
2023-06-23,A001,A001-W07,1022.76,6130.95,22.45,0
2023-06-24,A001,A001-W07,995.95,6136.51,22.56,3
2023-06-25,A001,A001-W07,998.82,5720.22,22.58,3
2023-06-26,A001,A001-W07,978.52,5934.49,22.58,3
2023-06-27,A001,A001-W07,1042.45,5864.87,22.46,0
2023-06-28,A001,A001-W07,1061.59,6139.53,22.4,0
2023-06-29,A001,A001-W07,1058.28,5841.2,22.27,0
2023-06-30,A001,A001-W07,974.4,6182.31,22.36,3
2023-07-01,A001,A001-W07,1000.61,5712.7,22.37,0
2023-07-02,A001,A001-W07,1014.52,5887.22,22.36,2
2023-07-03,A001,A001-W07,987.35,5713.02,22.41,0
2023-07-04,A001,A001-W07,987.07,5911.05,22.35,0
2023-07-05,A001,A001-W07,986.37,6096.28,22.54,1
2023-07-06,A001,A001-W07,989.19,5776.04,22.42,0
2023-07-07,A001,A001-W07,949.62,5859.2,22.72,0
2023-07-08,A001,A001-W07,960.77,6024.18,22.76,0
2023-07-09,A001,A001-W07,973.3,6031.01,22.22,0
2023-07-10,A001,A001-W07,1040.42,5654.21,22.71,3
2023-07-11,A001,A001-W07,985.51,5674.53,22.36,1
2023-07-12,A001,A001-W07,1042.93,5981.91,22.69,1
2023-07-13,A001,A001-W07,1017.35,5816.22,22.34,0
2023-07-14,A001,A001-W07,1045.29,5681.51,22.54,0
2023-07-15,A001,A001-W07,1006.61,5967.99,22.6,1
2023-07-16,A001,A001-W07,1041.8,5966.92,22.49,0
2023-07-17,A001,A001-W07,1042.74,6002.08,22.38,2
2023-07-18,A001,A001-W07,1054.88,5898.84,22.47,3
2023-07-19,A001,A001-W07,954.48,5591.17,22.44,0
2023-07-20,A001,A001-W07,984.32,5770.89,22.42,0
2023-07-21,A001,A001-W07,1046.49,5986.51,22.41,2
2023-07-22,A001,A001-W07,1016.24,5613.95,22.58,0
2023-07-23,A001,A001-W07,994.42,5810.53,22.85,1
2023-07-24,A001,A001-W07,1032.35,6092.1,22.52,1
2023-07-25,A001,A001-W07,1044.99,6042.17,22.33,0
2023-07-26,A001,A001-W07,977.44,6096.9,22.47,0
2023-07-27,A001,A001-W07,1037.58,5829.36,22.39,2
2023-07-28,A001,A001-W07,1039.75,5906.39,22.43,0
2023-07-29,A001,A001-W07,1006.92,5630.39,22.5,0
2023-07-30,A001,A001-W07,1042.8,5844.93,22.38,2
